ID,Ville,Pays,Longitude,Latitude,Audio_URL,Transcription,Sexe,F1_Mean,F1_Amplitude,Avg_Temperature,Avg_Humidity,Temp_Extreme
572,Marie,France,7.137209,44.032121,https://atlas.lisn.upsaclay.fr/sounds/Marie.mp3,"La cisampa e lo solelh se debequinhavan, cadun segur d'èstre lo mai fòrt, quoura an vist un viatjaire qu'arribava tapat dins lo sieu mantèl. Son aguts d'acòrdi que lo premier que li farà levar lo mantèl, al viatjaire, serà vist coma lo mai fòrt. Alora la cisampa s'es messa a soflar tant que poiá, mas au mai soflava, au mai lo viatjaire se tapava e finalament a criat seba. Alora, lo solelh s'es mes a lúser e gaire de temps après, lo viatjaire eschaudat a levat lo sieu mantèl. Emb aquò la cisampa es bèn agüa oublitjaa de reconèisser que lo solelh èra lo mai fòrt deis dos.",Homme,591.818763813021,1269.6845389949021,9.792026009582477,68.41307323750856,0
573,Marnay,Croissant,4.923463,46.700237,https://atlas.lisn.upsaclay.fr/sounds/Marnay.mp3,"La bise apeu l' soûla s'engueulint, chécun sout'not qu'étot soi l' pus fôrt, mâs v'là t-y-pas qu'ô l'ont vu un camp-volant qui s'évançot, envouilli dans son mantiau. O s' sont écourdés pour dire que c'tune qu'érriv'rot l' premer à fâre sorti son mantiau à c' gars-là, y s'rot r'couniu cmoua quoi y'étot soi l' pus fôrt ! Alors la bise s'ot mis à souffler tant qu'à prou, mâs, à pus qu'il soufflot, à pus qu' l' train-ne savate sarrôt son mantiau autor de soi, apeu, à la fin, la bise a r'nonci à l'y fâre dôter. Alors le soûla a cmouaschi à brilli, tout pour d'un coup, le drôle a sorti son mantiau. Cmoua çan, y'a ben follu qu' la bise r'couniesche qu'étot brâmant le soûla l' pus fôrt de z-ou deux.",Femme,564.3475846670905,798.8205918090844,12.153025325119781,78.63503764544832,0
574,Marne,Deutschland_SH,9.016666412353516,53.95000076293945,https://atlas.lisn.upsaclay.fr/sounds/Marne.mp3,"Dat is lang her, do geroden Noornwind un de Sünn in Striet, wokeen wull starker weer. Jüst keem een Mann to Foot vörbi, de harr een feinen warmen Mantel an. Noornwind un Sünn weern gau enig: de schull düssen Striet winnen, de den Kerl so wiet kreeg, dat he sien Mantel uttrecken dee. De Wind leeg los un puus un puus as dull as he kunn. Overs de Wannersmann verkroop sik jümmers noch duller in sien Mantel. Noornwind keem an sien End un geev op. Nu leeg de Sünn los. Ehrn fründliche Strohlen moken de Luft so warm, dat de Kerl foorts sien Mantel uttrock. Noornwind graleer de Sünn to so veel Knööv.",Femme,828.0332051479666,1441.910375559219,10.45728952772074,85.07072553045859,0
575,marquisien ('eo 'enana mei 'Ua Pou),PF,-140.048819,-9.361143,https://atlas.lisn.upsaclay.fr/sounds/marquisien_('eo_enana).mp3,"E titotohe a'a Tiu me 'Oumati no te hakati'atohu 'o ai te mea 'i'i ake i 'oto 'o 'āua, 'i tō 'āua kite'īa 'i titahi 'enana papauo e hakatata a'a me tō ia kahu uhi pū. I hakahei 'āua te mea tōmua ana'oa i hakako'e'o 'i te kahu uhi pū 'o hua 'enana papauo, 'o ia tei ti'ohi'īa me he mea 'i'i ake. E aha 'ā, 'ua puhi Tiu paonā 'o te 'i'i, mea 'ā, totahi atu tō ia puhi, totahi atu te 'enana papauo 'i te hakatita tō ia kahu uhi pū ma 'uka 'o ia. 'I te pao'īa, 'ua hua hope Tiu, ko'e nui e hakako'e'o haka'ua 'i te kahu uhi pū. E aha 'ā, i ha'amata ai 'Oumati 'i te pupu'a, i tihe ai te ava, i ve'ave'a ai hua 'enana papauo me tō ia taki atu 'i tō ia kahu uhi pū. Ati'i nei te hakati'atohu 'a Tiu, 'o 'Oumati te mea 'i'i ake 'i 'oto 'o 'āua.",Femme,536.839482516876,786.1418701467221,27.025222450376454,75.78815879534565,1
576,marquisien ('eo 'enana mei Nuku Hiva),PF,-140.10271,-8.911872,https://atlas.lisn.upsaclay.fr/sounds/marquisien_('eo_'enana_mei_Nuku_Hiva).mp3,"'Ua titotohe Metaki Kama'i'i me 'Oumati no te ha'ati'atohu 'o ai te mea 'i'i atu 'i 'oto 'o 'āua, 'i tō 'āua 'ite'īa 'i titahi 'enana he'e e ha'atata a'a me tō ia kahu uhi pū. 'Ua ha'ahei 'āua te mea tōmua e ha'ako'e'o 'i te kahu uhi pū 'o te 'enana he'e, 'o ia tei ti'ohi'īa me he mea 'i'i atu. 'A tahi, 'ua puhi ha'a'i'i Metaki Kama'i'i, mea 'ā, totahi atu tō ia puhi, totahi atu te 'enana he'e te ha'atita 'i tō ia kahu uhi pū ma 'uka 'o ia. 'I te paonā, 'ua hua hope Metaki Kama'i'i, ko'e e ha'ako'e'o haka'ua 'i hua kahu. 'I mu'i iho, 'ua ha'amata 'Oumati 'i te pupu'a i tihe ai te ava, mahanahana ai te 'enana he'e me tō ia taki atu 'i te kahu uhi pū. Ati'i a'a, 'ua ha'ati'atohu Metaki Kama'i'i, 'o 'Oumati te mea 'i'i atu 'i 'oto 'o 'āua.",Femme,588.6272065100553,773.749165124743,26.842991101984943,76.78205338809035,1
577,marquisien ('eo 'enata),PF,-139.039049,-9.80466,https://atlas.lisn.upsaclay.fr/sounds/marquisien_('eo_'enata).mp3,"'U totofai Metani me 'Oumati no te ti'ohi 'o ai te mea 'i'i a'e 'i vavena 'o 'āua, 'a tahi 'ā, 'ua 'ite 'āua i titahi 'enata vovo uhitia me te kahu ve'ave'a e ha'atata nei io 'āua. 'U ha'ahei 'āua, te 'enata 'i'i 'i vavena 'o 'āua, na ia e taki 'i te kahu ve'ave'a 'o te 'enata vovo. Noa atu te puhi 'o Metani ha'apao te 'i'i, totahi atu hua 'enata vovo nei te ha'atita 'i tō ia kahu, a'o'e i tiheka'a 'i te ha'apaonā. 'Ohia 'ā, 'u ha'apupu'a 'o 'Oumati 'i tō ia tau hihi. No te ve'ave'a oko nui, 'ua taki te 'enata vovo 'i tō ia kahu. 'E 'ua ha'ati'atohu te metani, 'o 'Oumati te mea 'i'i a'e 'i vavena 'o 'āua.",Femme,578.9765056529665,878.3264038822956,26.692915811088294,78.07526351813827,1
578,Marseille,France,5.37,43.2964,https://atlas.lisn.upsaclay.fr/sounds/Marseille3.mp3,"Graphie classiqueUn còp, lo mistrau e lo soleu s'agantavan. Chascun afortissiá qu'èra lo pus fòrt, quora veguèron arribar un voaiajor tapat coma Sant Jòrgi. Tombèron d'acòrd qu'aqueu qu'arribariá lo promier a li faire levar son vièstit seriá regardat coma lo pus fòrt. Lo mistrau, alòr, ti li mandèt una brafoniá que ti dieu qu'aquò. Mai au mai bofava, au mai lo tipo s'agolopava dins son mantèu. E fin finala lo mistrau renoncièt a l'i faire levar. Alòr lo soleu comencèt de dardalhar de plus bèla e, au bot d'un moment, lo paure mesquin, rescaufat, si levèt lo mantèu. Ansin, lo mistrau fuguèt d'esquina e reconoissèt que lo soleu èra lo pus fòrt dei dos.",Homme,754.987428546958,1236.4805857906633,15.351211498973305,68.8535318275154,0
579,Matha,France,-0.3167,45.8667,https://atlas.lisn.upsaclay.fr/sounds/Matha.mp3,"Le vent d'bis' et l'soulail s'aguigniant à cause qu'y creyiant êt' chacun d'zeu coûté l'pu finassou. Au mêm' moument voure qu'o passe un voéyâjheur affubyé d'un pan'tot, y s'accordant-à dire que thieul'là qu'arriv'rait à z'y fair' cheir son pan'tot l'peur'mier, s'ra l'pu groû. Aussitout, l'vent d'bise coumencit' à buffer, à buffer. Pu fret qu'un yâ, l'gars-lî s'cotissait dans son pan'tot. O-l'a duré in moument sans qu'le voéyâjheur chanjhiss' sa pousition et à fine force, l'vent d'bis' finit peur feire thiu su pointe. O l'est à thieu moument qu' l'soulail-li s'metti-t- à achâler tout son pyen temps. O-l'a duré in moument et tot d'in côt, thieu pauv' voéyâjheur tou soulayé fu-t-obighé d'outer son pan'tot. L'vent d' bise-lî rousti r'queuneussut qu'ol'était bin l'soulail l'pu fort d'enteur' zeux deux.",Homme,694.9310680038052,1530.1330925512052,13.87639972621492,78.35692676249144,0
580,Maurrin,France,-0.3726374767764724,43.82431578565594,https://atlas.lisn.upsaclay.fr/sounds/Maurrin.mp3,"Lo vent e lo só que's disputèvan, enté saber quin èra lo mei hòrt, quan an vist un viatjaire qui s'avancèva, envelopat dens son manto. Que son tombats d'acòrd que lo qui lo purmèr lu haré sortir lo manto au viatjaire que seré espiat com lo mei hòrt. Lavetz, lo vent que's mèt a soflar de tota sa fòrça, e mei que bohèva, mei lo viatjaire que's serrèva dens lo mantèth, e a la fin, lo vent qu'a abandonat a l'i har deishar. Lavetz, lo só qu'a començat a lusir e au cap d'un moment, lo viatjaire, rescauhat, qu'a sortit lo manto. Atau, lo vent qu'a dut reconéisher que lo só qu'èra lo mei hòrt deus dus.",Femme,711.1114004550338,1319.1312122557438,14.671108829568789,78.55342231348392,0
581,maya yucateco,Mexico,-89.21365110066486,20.77301623052008,https://atlas.lisn.upsaclay.fr/sounds/maya_yucateco.mp3,"Xamanka'an yéetel K'iine', tu tutukchi'o' máakalmáak jach mu'uk'a'an, ti' lelo' ka máan juntúul xíinxilbáal máak yéetel u xteep'. Ka tu ya'alo'ob máax tánil ku beetik u lúubul u xteep', leti' jach u mu'uk'anil. Xamanka'an túune' káajil u xóob chich yéetel tuláakal u k'uuxil, chéen ba'ale' xíinxilbal máako' ka tu tep'ubáaj ma'alob, náak u yóol xamanka'ane' ka xu'ul u xóob. K'iin túune' ka juulnaj yéetel tuláakal u muuk', séebanile' xiinxilbáal máake' ka tu lu'usa u xteep'. Beyo', xamanka'ane' tu chímpoltaj k'iin.",Homme,737.9677162382976,1607.7133743272666,27.069253935660505,73.6314442162902,1
582,Mayet,France,0.273385,47.76028,https://atlas.lisn.upsaclay.fr/sounds/Mayet.mp3,"La soufflée et eul soulai i se chicorai cor la goule à savouèr qui qu'c'est le plus bastant des deux, quand qu'is-ont vu un compagnon qui vn'ant tout quioté dans sa flaupe. Les v'là d'aquédent, que ct'i là qui mettrait bardadau la floppe au compagnon, ça serait c'ti'là qui s'rait le plus bastant. Si bin qu' la soufflée elle a mis une grande secouée tout c'qu'elle a pu, ac't'heure le compagnon se quiotait cor pus dans sa flaupe. Si bin qu'elle en a défini de c't'ouvraige là. De par le fait eul soulai a mis un coup de chaûd. Si bin que le compagnon, i'na déviré sa flaupe. Du coup, la soufflée n'est d'avis qu'eul soulai ça t'i'étant le pus fô des deux.",Homme,718.7563560574289,1224.5044066319847,12.38965092402464,79.74196440793976,0
583,Meänkieli,EU,23.520243,66.859239,https://atlas.lisn.upsaclay.fr/sounds/Aapua_Meankieli.mp3,"Pohjastuuli ja aurinko kiistelit siittä kumpiko heistä oli voimakhain, ko yks mies marsi tulheen lämmin rokki päälä. Net päätit ette se joka ensinä sai miehen ottamhaan pois rokin oli voimakhain heistä. Pohjastuuli puhalsi aivan voiman takkaa, mutta mitä enämpi se puhalsi, sen lujemasti mies veti rokkia kiini; ja niin pohjastuuli viimisthääns joutu antamhaan ylös. Silloin aurinko tuli framile ja loisti niin lämpimästi ja miehleisesti ette miehelä oli pakko ottaa rokin pois. Ja niin pohjastuuli sai tunnustaa ette aurinko oli voimakhain heistä.",Femme,611.6128777287483,1044.7183981013916,0.6039356605065024,92.91837097878165,1
584,Mechelen,Belgique,4.4776445248008105,51.026239526589634,https://atlas.lisn.upsaclay.fr/sounds/Mechelen.mp3,"De noordenwind en de zon waren erover aan het redetwisten wie de sterkste was van hun beiden. Juist op dat moment kwam er een reiziger aan, die gehuld was in een warme mantel. Ze kwamen overeen dat degene die het eerst erin zou slagen de reiziger zijn mantel te doen uittrekken de sterkste zou worden geacht. De noordenwind begon toen uit alle macht te blazen, maar hoe harder ie blies, deste dichter trok de reiziger zijn mantel om zich heen; en ten lange leste gaf de noordenwind het op. Daarna begon de zon krachtig te stralen, en hierop trok de reiziger onmiddellijk zijn mantel uit. De noordenwind moest dus wel bekennen dat de zon van hun beiden de sterkste was.",Homme,903.1986741350363,1721.2938726605078,11.3452977412731,81.51530458590007,0
585,Meerssen,Belgique,5.752303,50.885097,https://atlas.lisn.upsaclay.fr/sounds/Meerssen.mp3,"De noordewind en de zon zaote zich te vreigele wae van hun tjweje de sjterkste waor. Zjus op dat momint kaom 'ne reiziger aan dae 'ne werme euverjas aan hauw. Ze woorte 't dreuver ins tot wae es jerste drin zouw sjlage um de reiziger z'nen euverjas te laote oetdoon, es de sjterkste besjoewd zou weure. De noordewind begos toen oet allemach te bloze, mèh wie helder heer blees, wie vaster de reiziger d'n euverjas um zich heer trok. Oeteindelik gaof de noordewind 't op. Daonao begos de zon hjel hèl te sjtraole en toen doog de reiziger oonmiddellek z'nen euverjas oet. De noordewind mos dus waal bekinne tot van hun tjweje de zon de sjterkste waor.",Homme,545.3480923271619,1432.3589918827743,11.393237508555783,79.45043121149898,0
586,Meilen,Suisse,8.645945,47.26961,https://atlas.lisn.upsaclay.fr/sounds/CH_Nordwind_Meilen.mp3,"De Biiswind und d Sune — Emaal händ de Biiswind und d Sune gschtritte, wèèr vo bäidne das ächt de Schtèrcher seig. Da chunnt en Maa dethèèr, won en ticke Mantel aagha hät. Do sinds rö̀ö̀tig woorde, dass dèè de Schtèrcher seig, wo dè Maa dezue bringi, dass er sin Mantel abziei. De Biiswind hät aafè blaase so fescht das er hät chöne, aber de Maa hät nur de Mantel änger gnaa. Do hät d Sune aafè schiine. Immer wèèrmer, bis de Maa de Mantel abzoge hät. Do hät de Biiswind müese zuegèè, das d Sunn schtèrcher seig weder èèr.",Homme,896.2362513003351,1648.1943594735126,9.93703627652293,81.94296372347706,0
587,Meldorf,Deutschland,9.06666660308838,54.09999847412109,https://atlas.lisn.upsaclay.fr/sounds/Meldorf42.mp3,"v42       v57     Noornwind un Sünn kregen sik eens in de Hoor. Se streden wokeen denn wull de meiste Kraft hall. Do keem een Kerl to Foot vörbi. He harr een warme Jopp an. Noornwind un Sünn keem gau övereen nu den Striet to End to bringen: De Starkste schull de ween, de dat hinkreg, dat düsse Minsch sien warme Jopp uttrecken dee. Noornwind leggt ok glieks los un puus so dull as he kunn. Overs de Kerl verkroop sik jümmers mehr in sien Jopp bit Noornwind an't End weer. Nu legg de Sünn los un mook mit ehrn warme Strohlen de Luft so richti scheun warm. Dat weer den Kerl to dull un stracks trock he sien warme Jopp ut. De Sünn hall den Striet wunn un Noornwind graleer ehr to so veel Kraft.     Eenmol, do streden sik Noordwind un Sünn, wer von de beiden wohl de Stärkere weer, as een Wanderer, de in ein warm Mantel hüllt wöör, den Weg langkeem. Se wörrn sik einig, dat dejenige as de Stärkere gelln schull, de den Wanderer dwingen wörr, den Mantel aftonehmen. De Noordwind bloost mit alle Macht, overs je düller he blosen dee, desto faster hüll sik de Wanderer in sien Mantel in. Endlich geev de Noordwind den Kampf op. Nu warmt de Sünn de Luft mit ehre fründlichen Strohlen und nu wenige Ogenblicke trock de Wanderer sien Mantel ut. Do muss de Nordwind togeben, dat de Sünn von beiden de Stärkere weer.",Homme,997.2632735582815,1655.4338643671965,9.9439151266256,85.03110882956878,0
588,Melle,Croissant,-0.139882,46.223646,https://atlas.lisn.upsaclay.fr/sounds/Melle.mp3,"Le vent de bîse et le souleil se gringnassiont, chacun assèrtenant l'âtre que l'était le pu fort, quinte l'ont vu un rabalou çhi s'apeurchait encatiné dans sa vareuse. Le timbiriont vite d'accord per dire que çha çh'arriverait le permer à faire outer la vareuse ou rabalou serait çha çhi serait vu queume le pu fort. Alors, le vent de bîse se mettit à buffer de toute sa force, mais mé le buffait, mé le rabalou sârait sa vareuse sus li et à deré, le vent de bîse se varllit à li faère outer. Alors, le souleil a quemouincé à berticller et ou bout d'un moument, le rabalou achalé a outé sa vareuse. De minme, le vent de bîse a dû requeneûtre que le souleil était le pu fort dau deux.",Homme,631.4230050550638,1093.8738267112763,13.485229295003421,77.9026830937714,0
589,Menton,France,7.507997,43.779912,https://atlas.lisn.upsaclay.fr/sounds/Menton.mp3,"graphie classiquegraphie mistralienneA bisa e ro sorelh se garrolhavan, cadaen assegurent qu'èra elo ro pus fòrt, quor'an vist un viatjator que venia, enfropat ent'o sen mantel. An convengut qu'o primo que faria levar-se o mantel ent'o viatjator seria considerat com'o pus fòrt. Alora, a bisa s'ese metua a sofiar dame tot'a soa fòrça, mas pus sofiava pus ro viatjator strenhia ro sen mantel au giro d'elo, e per finir, la bisa a renonciat da far-ro levar. Alora lo sorelh s'ese metut a lusir, e d'aquí pauc, o viatjator, rescaudat, a levat o sen mantel. Aishí, a bisa a degut reconósher qu'o sorelh èra ro pus fòrt de tot u dos.  A bisa e rou sourelh se garroulhàvan, cadaen assegurent qu'era elou rou pu fouart, coura an vist un viajatoù que venìa, enfroupà ent'ou sen manté. An counvengù qu'ou primou que farìa levà-se ou manté ent'ou viajatoù serìa counsiderà coum'ou pu fouart. Aloura, a bisa s'ese metùa à soufià dame tout'a soua fouarça, mà pu soufiava pu rou viajatoù stregnìa rou sen manté au girou d'elou, e pèr finì, ra bisa a renouncià de fà-rou levà. Aloura rou sourelh s'ese metù à lusì, e d'aquì poc, ou viajatoù, rescaudà, a levà ou sen manté. Aishì, ra bisa a doushù recounoushe qu'ou sourelh era rou pu fouart de tout u dou.",Femme,647.6139840915915,1352.6998505749214,12.37700205338809,68.99560574948666,0
590,Menton,Occitanie,7.507997,43.779912,https://atlas.lisn.upsaclay.fr/sounds/Menton.mp3,"graphie classiquegraphie mistralienneA bisa e ro sorelh se garrolhavan, cadaen assegurent qu'èra elo ro pus fòrt, quor'an vist un viatjator que venia, enfropat ent'o sen mantel. An convengut qu'o primo que faria levar-se o mantel ent'o viatjator seria considerat com'o pus fòrt. Alora, a bisa s'ese metua a sofiar dame tot'a soa fòrça, mas pus sofiava pus ro viatjator strenhia ro sen mantel au giro d'elo, e per finir, la bisa a renonciat da far-ro levar. Alora lo sorelh s'ese metut a lusir, e d'aquí pauc, o viatjator, rescaudat, a levat o sen mantel. Aishí, a bisa a degut reconósher qu'o sorelh èra ro pus fòrt de tot u dos.  A bisa e rou sourelh se garroulhàvan, cadaen assegurent qu'era elou rou pu fouart, coura an vist un viajatoù que venìa, enfroupà ent'ou sen manté. An counvengù qu'ou primou que farìa levà-se ou manté ent'ou viajatoù serìa counsiderà coum'ou pu fouart. Aloura, a bisa s'ese metùa à soufià dame tout'a soua fouarça, mà pu soufiava pu rou viajatoù stregnìa rou sen manté au girou d'elou, e pèr finì, ra bisa a renouncià de fà-rou levà. Aloura rou sourelh s'ese metù à lusì, e d'aquì poc, ou viajatoù, rescaudà, a levà ou sen manté. Aishì, ra bisa a doushù recounoushe qu'ou sourelh era rou pu fouart de tout u dou.",Femme,647.6139840915915,1352.6998505749214,12.37700205338809,68.99560574948666,0
591,Menznau,Suisse,8.039358,47.083453,https://atlas.lisn.upsaclay.fr/sounds/CH_Nordwind_Menznau.mp3,"Èinisch hènd seech de Nòrdwend ond d Sonne gschtrette, wäär vo eene bèidne woou de Schtèrcher seig, won e Wanderer, wo in e waarme Mantu ghöut gsee esch, a eene vèrbiiglòffe n esch. Si hènd seech gèiniget, dass dääjeenig as de Schtèrcher sö̀u gäute, wo de Wanderer cha zwenge, sine Mantu abzzie. De Nòrdwend hèd met aller Macht plòòse, abèr je mee äär plòòse hèd, dèsto fèschter hèd seech de Wanderer i sine Mantu ghöut. Schlossändlech hèd de Nòrdwend de Kampf ufggää. Dèè hèd d Sonne d Loft mèt eerne fröndlèche Schtraalen erwèèrmt, ond scho nòch weenigen Òugebleck hèd de Wanderer sine Mantu abzòge. Dò hèd de Nòrdwend mösse zuegää, dass d Sonne vo eene bèidne de Schtèrcher gsee esch.",Homme,794.1161356056477,1440.496806152388,8.588788501026693,78.86977412731007,0
592,Merdrignac,France,-2.41402,48.19167,https://atlas.lisn.upsaclay.fr/sounds/Merdrignac.mp3,"Le vent fret e le soulai taen a s'entr-battr tous deûz a savaïr qhi q'i taet le pus fôt. E den le méme secant il avizite un veyaïjou qi taet qi cheminae de lou bout, hanë d'un paltaod. I se metite d'assent qe le sien q'ariverae le permier a fere tirer son paltaod ao bounoume-la serae ergardë come le pus fôt. Aloure, le vent fret parti a bufer, bufe qi n'bufe. Sia meins dame pus q'i bufae, pus qe le veyaïjouz, li, s'entourtae den son paltaod e dame pour en f'ni, le vent fret minz son renonci a le depiaoter. Dede 'la, le soulai li qemencit a raire e aprés un p'tit de temp, le veyaïjouz, rachalë, se decaplit. C'ét de méme qe le vent fret dû erconetr qe le soulai, b'ame 'la taet li le pus fôt des deûz.",Femme,742.1638030221328,1449.4638055159369,12.451088295687885,81.79050650239562,0
593,Mesocco,Suisse,9.229449624905866,46.39410156614653,https://atlas.lisn.upsaclay.fr/sounds/CH_Nordwind_Mesocco.mp3,"La breva e el sou. I tacava lita un dì la breva e el sou. Un el pretendeva da vèss pisse fort del alter. Quant i a vist un viagiadó che el veniva inanz, vultu dent in un mantél. I dó che tacava lita i a decidù che él saria stacc pisse fort chel che saria riuscit a fach trà fora el mantél. La breva l a cuminciou a bufà fort fort, ma pisse che la bufava, pisse el viagiadó el se strengeva in del mantél, tant che a la fin la povera breva l a desistù dal so prupòsit. El sou alora al s a mustrou in ciel, e subit dopu el viagiadó, che el sentiva calt, l a tracc fora el mantél. E iscì la breva l è staccia ublighèda a ricugnoss che el sou l èra pisse fort.",Femme,691.3446728421641,1483.7823999067145,1.754031485284052,84.94392197125258,1
594,"Messey-
sur-Grosne",France,4.7447,46.643,https://atlas.lisn.upsaclay.fr/sounds/Messey-sur-Grosne.mp3,"La bïlle a peu le soulô s'jeurint. I dyint tos les deux qu'ís z'eutint le plus fœut, quand vl'à qu'i voyau un voyageur qu' s'évancé, engonci dans son mantiau. I sont conv'nis que c'tune qu'erriveré avant l'aut à fâ dôter le mantiau au voyageur i's'ré le plus fœu. Alors, la bïlle s'eût mis à soffler de tôtes ses forces. Mâ plus all' sofflé plus le voyageur sarré son mantiau cont lune. A la fin, la bïlle a cédé. Alors le soulo a c'moci à lure à peu un moment après le voyageur qu's'euté réchandu, a dôté son mantiau. C'ment çan, la bïlle a dû recounieutre que des deux yeuté le soulo qu'euté le plus fœu.",Femme,699.6058574904861,882.2496202507834,12.153025325119781,78.63503764544832,0
595,Meux,Belgique,4.800224,50.551522,https://atlas.lisn.upsaclay.fr/sounds/Meux.mp3,"Li bîje èt l' solia s' dispètronîn', chaque di zèls v'leut qu'il èsteut l' pus fwârt quand il ont aporçu on voyadjeû qui s'avancicheut tot rèfaud'lé dins s' pardèssus. La d'su, il ont tchèyu d accôrd po qui l' cia qu'arivereut l' prumî à li fé r'satchî s' pardèssus sèreut waîtî come li pus fwârt. Adon, l' bîje à soflé di s' pus fwârt. Mins, au pus est-ç' qui sofleut au pus ç' qui l' voyadjeû r'sèreut s' pardèssus autou d' li. Tant èst, qu'à l' fén, li bîje a r'noncî à' li fé r'satchî. C'è-st-adon qui l' solia s'a mètu à r'glati èt après on momint, li voyadjeû, bén r'chandi, a r'satchî s' pardèssus. C'èst come ça qui l'bije a d'vu r'conèche qui l' solia èsteut l' pus fwârt dès deûs",Femme,651.1166733143747,1159.7920167497323,10.65015742642026,82.43041067761807,0
596,Meyzieu,France,5.004812,45.76731,https://atlas.lisn.upsaclay.fr/sounds/Meyzieu.mp3,"La bise et lo seloly se disputâvont, châcun disiêt qu'oul étiêt lo plus fôrt, quand ils viront un voyagior que s'avanciâve, tot envelopâ diens son mantiô. Ils se sont betâ d'acôrd que lo pèrmiér que lui ferêt enlevar son mantiô serêt lo plus fôrt des dus. Adonc la bise se bèt a sofllar de tota sa fôrce, mas plus ale sofllâve, plus lo voyagior resserrâve son mantiô outorn de lui, et la bise a fini par renonciér. Adonc lo seloly fêt brilyér ses rayons, et lo voyagior, rechôdâ, at enlevâ son mantiô. D'ense, la bise a recognu que lo seloly étiêt lo plus fôrt.",Homme,716.4778576239406,1610.4850136663263,12.609418206707735,76.05473648186174,0
